"lhs","rhs","support","confidence","coverage","lift","count"
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_2=Torbjorn,CHAR_4=Juno,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_2=Torbjorn,CHAR_3=Moira,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_1=Junkrat,CHAR_4=Juno,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_1=Junkrat,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,CHAR_4=Juno,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,CHAR_3=Moira,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,CHAR_3=Moira,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_2=Torbjorn,CHAR_3=Moira,CHAR_4=Juno,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_2=Torbjorn,CHAR_3=Moira,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_1=Junkrat,CHAR_3=Moira,CHAR_4=Juno,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_1=Junkrat,CHAR_3=Moira,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,CHAR_3=Moira,CHAR_4=Juno,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_0=Hazard}",0.00101798439090601,1,0.00101798439090601,86.6764705882353,6
"{CHAR_1=Junkrat,CHAR_2=Torbjorn,CHAR_3=Moira,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_0=Hazard}",0.00118764845605701,1,0.00118764845605701,86.6764705882353,7
"{CHAR_0=DVa,CHAR_4=Ana,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_1=Widowmaker,CHAR_4=Ana,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_1=Widowmaker,CHAR_4=Ana,DPS=poor,RESULT=0,SUP=good,TANK=poor}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_1=Widowmaker,CHAR_3=Moira,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_1=Widowmaker,CHAR_3=Moira,DPS=poor,RESULT=0,SUP=good,TANK=poor}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_3=Moira,CHAR_4=Ana,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_1=Widowmaker,CHAR_3=Moira,CHAR_4=Ana,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_0=DVa,CHAR_1=Widowmaker,CHAR_3=Moira,CHAR_4=Ana,DPS=poor,RESULT=0,SUP=good,TANK=poor}","{CHAR_2=Symmetra}",0.00101798439090601,1,0.00101798439090601,49.1166666666667,6
"{CHAR_2=Pharah,CHAR_3=Moira,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_2=Genji,CHAR_4=Juno,DPS=good,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_2=Genji,CHAR_3=Mercy,DPS=good,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_0=Zarya,CHAR_2=Soldier_76,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_2=Pharah,CHAR_3=Moira,CHAR_4=Ana,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_2=Pharah,CHAR_3=Moira,CHAR_4=Ana,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_2=Genji,CHAR_3=Mercy,CHAR_4=Juno,DPS=good,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_0=Zarya,CHAR_2=Soldier_76,CHAR_3=Illari,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_0=Zarya,CHAR_2=Soldier_76,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_2=Soldier_76,CHAR_3=Illari,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00118764845605701,1,0.00118764845605701,46.046875,7
"{CHAR_0=Zarya,CHAR_3=Illari,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_0=Zarya,CHAR_2=Soldier_76,CHAR_3=Illari,CHAR_4=Juno,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_1=Torbjorn}",0.00101798439090601,1,0.00101798439090601,46.046875,6
"{CHAR_1=Torbjorn,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_1=Torbjorn,CHAR_4=Ana,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_1=Torbjorn,CHAR_3=Moira,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_1=Torbjorn,CHAR_3=Moira,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Mauga,CHAR_1=Soldier_76,DPS=average,RESULT=1,SUP=poor,TANK=good}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Junker_Queen,CHAR_4=Lucio,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_2=Pharah}",0.00118764845605701,1,0.00118764845605701,42.7101449275362,7
"{CHAR_0=Junker_Queen,CHAR_4=Lucio,DPS=poor,RESULT=0,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00118764845605701,1,0.00118764845605701,42.7101449275362,7
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_3=Mercy,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_1=Torbjorn,CHAR_3=Moira,CHAR_4=Ana,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_1=Torbjorn,CHAR_3=Moira,CHAR_4=Ana,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Mauga,CHAR_1=Soldier_76,CHAR_3=Mercy,DPS=average,RESULT=1,SUP=poor,TANK=good}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,CHAR_4=Ana,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,CHAR_4=Ana,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,CHAR_3=Mercy,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,CHAR_3=Mercy,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_1=Soldier_76,CHAR_3=Mercy,CHAR_4=Ana,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_3=Mercy,CHAR_4=Ana,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,CHAR_3=Mercy,CHAR_4=Ana,DPS=good,RESULT=0,SUP=average,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Ramattra,CHAR_1=Soldier_76,CHAR_3=Mercy,CHAR_4=Ana,DPS=poor,RESULT=1,SUP=good,TANK=poor}","{CHAR_2=Pharah}",0.00101798439090601,1,0.00101798439090601,42.7101449275362,6
"{CHAR_0=Reinhardt,CHAR_1=Junkrat,DPS=average,RESULT=1,SUP=good,TANK=poor}","{CHAR_4=Baptiste}",0.00101798439090601,1,0.00101798439090601,40.9305555555556,6
"{CHAR_0=Reinhardt,CHAR_1=Junkrat,CHAR_2=Venture,DPS=average,RESULT=1,SUP=good,TANK=poor}","{CHAR_4=Baptiste}",0.00101798439090601,1,0.00101798439090601,40.9305555555556,6
"{CHAR_0=Reinhardt,CHAR_2=Venture,CHAR_3=Moira,DPS=average,RESULT=1,SUP=good,TANK=poor}","{CHAR_4=Baptiste}",0.00101798439090601,1,0.00101798439090601,40.9305555555556,6
"{CHAR_0=Reinhardt,CHAR_1=Junkrat,CHAR_3=Moira,DPS=average,RESULT=1,SUP=good,TANK=poor}","{CHAR_4=Baptiste}",0.00101798439090601,1,0.00101798439090601,40.9305555555556,6
"{CHAR_0=Reinhardt,CHAR_1=Junkrat,CHAR_2=Venture,CHAR_3=Moira,DPS=average,RESULT=1,SUP=good,TANK=poor}","{CHAR_4=Baptiste}",0.00101798439090601,1,0.00101798439090601,40.9305555555556,6
"{CHAR_2=Soldier_76,CHAR_3=Illari,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Torbjorn}",0.00101798439090601,0.857142857142857,0.00118764845605701,39.46875,6
"{CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Torbjorn,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Bastion,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_3=Moira,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_1=Echo,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Echo,CHAR_2=Torbjorn,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_1=Echo,CHAR_2=Torbjorn,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Torbjorn,CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Echo,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_3=Illari,CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_3=Illari,CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_2=Torbjorn,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_2=Torbjorn,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Bastion,CHAR_4=Kiriko,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_2=Bastion,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Bastion,CHAR_3=Moira,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Bastion,CHAR_4=Kiriko,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_2=Bastion,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_4=Kiriko,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_3=Moira,CHAR_4=Kiriko,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_3=Moira,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_1=Hanzo,CHAR_2=Junkrat,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Hanzo,CHAR_2=Junkrat,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_2=Torbjorn,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_2=Torbjorn,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Sojourn,CHAR_3=Juno,DPS=poor,RESULT=0,SUP=good,TANK=poor}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Junkrat,CHAR_2=Sombra,DPS=good,RESULT=0,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Junkrat,CHAR_2=Sombra,DPS=poor,RESULT=1,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Sombra,CHAR_3=Moira,DPS=poor,RESULT=1,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_1=Sojourn,CHAR_2=Junkrat,DPS=poor,RESULT=0,SUP=good,TANK=poor}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Orisa,CHAR_2=Junkrat,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Soldier_76,CHAR_2=Cassidy,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_1=Echo,CHAR_2=Torbjorn,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_2=Torbjorn,CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_1=Echo,CHAR_2=Torbjorn,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_2=Torbjorn,CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_1=Echo,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_3=Illari,CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_3=Illari,CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Echo,CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Torbjorn,CHAR_3=Illari,CHAR_4=Brigitte,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_1=Echo,CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_2=Torbjorn,CHAR_3=Illari,CHAR_4=Brigitte,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_1=Echo}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Zarya,CHAR_2=Bastion,CHAR_4=Kiriko,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Bastion,CHAR_3=Moira,CHAR_4=Kiriko,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_2=Bastion,CHAR_3=Moira,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_2=Bastion,CHAR_4=Kiriko,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_2=Bastion,CHAR_3=Moira,CHAR_4=Kiriko,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_2=Bastion,CHAR_3=Moira,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_3=Moira,CHAR_4=Kiriko,DPS=poor,RESULT=0,SUP=poor,TANK=average}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Zarya,CHAR_3=Moira,CHAR_4=Kiriko,DPS=good,RESULT=1,SUP=good,TANK=good}","{CHAR_1=Echo}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_1=Hanzo,CHAR_2=Junkrat,CHAR_3=Moira,DPS=good,RESULT=1,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Hanzo,CHAR_2=Junkrat,CHAR_3=Moira,DPS=poor,RESULT=0,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Winston,CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=0,SUP=average,TANK=good}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
"{CHAR_0=Winston,CHAR_2=Torbjorn,CHAR_3=Illari,DPS=average,RESULT=1,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Reinhardt,CHAR_1=Junkrat,CHAR_2=Sombra,DPS=good,RESULT=0,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_0=Reinhardt,CHAR_1=Junkrat,CHAR_2=Sombra,DPS=poor,RESULT=1,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Junkrat,CHAR_2=Sombra,CHAR_3=Moira,DPS=good,RESULT=0,SUP=average,TANK=average}","{CHAR_4=Brigitte}",0.00101798439090601,1,0.00101798439090601,38.2727272727273,6
"{CHAR_1=Junkrat,CHAR_2=Sombra,CHAR_3=Moira,DPS=poor,RESULT=1,SUP=average,TANK=poor}","{CHAR_4=Brigitte}",0.00135731252120801,1,0.00135731252120801,38.2727272727273,8
